id_aviso,banos,estacionamientos,dormitorios,antiguedad_anos,condominio_cerrado,distancia_centro_comuna_m,distancia_centro_concepcion_m,cantidad_paraderos,cantidad_jardines_infantiles,cantidad_colegios,cantidad_universidades,cantidad_plazas,cantidad_supermercados,cantidad_farmacias,cantidad_centros_comerciales,cantidad_hospitales,cantidad_clinicas,cantidad_estaciones_metro,superficie_total_m2,superficie_util_m2,bodegas,gastos_comunes,estacionamiento_visitas,piscina,quincho,conserjeria,ascensor,piso_unidad,rank_nac,c_ig_com,pob_rsh_uv,hog_uv,p_urbano,precio_clp,costo_total_clp,nivel_barrio,precio_m2_sector_departamento,tiene_comparables_cercanos,comuna_otras comunas,comuna_san-pedro-de-la-paz-biobio,amoblado,ratio_total_util
MLC-1991923709,1.0,0,1,1,False,710.8,710.8,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,40.0,0.0,70000.0,1.0,0.0,0.0,1.0,1.0,1.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,520000.0,590000.0,2,12753.289705882353,True,False,False,0,1.125
MLC-1992097959,2.0,1,2,0,True,1123.1,1123.1,5.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,50.0,50.0,0.0,60000.0,1.0,0.0,0.0,1.0,0.0,21.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,680000.0,740000.0,4,11836.1975,True,False,False,0,1.0
MLC-1992105461,2.0,2,2,3,True,2327.5,5062.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,70.0,1.0,100000.0,1.0,1.0,0.0,1.0,1.0,1.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,750000.0,850000.0,3,12285.714285714286,True,False,True,0,1.1714285714285715
MLC-1994427015,1.0,1,2,0,True,1003.8,4794.1,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,4433.0,3.0,20174.0,9883.0,82.4572189855629,600000.0,600000.0,4,10023.444266666665,True,False,True,0,1.0
MLC-1994432705,3.0,1,3,25,True,1134.3,1134.3,5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,103.0,103.0,0.0,180000.0,0.0,0.0,0.0,1.0,1.0,10.0,6691.0,4.0,2810.0,1764.0,100.0,1300000.0,1480000.0,4,12142.857142857143,True,False,False,0,1.0
MLC-1994442087,1.0,1,1,10,True,5303.3,5303.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,1.0,45000.0,0.0,0.0,0.0,1.0,1.0,7.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,450000.0,495000.0,4,9827.201783723522,True,False,False,0,1.0
MLC-1996206821,2.0,1,3,4,True,5059.9,5059.9,5.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,74.9,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,6282.0,3.0,12506.0,6078.0,99.9999999999999,890000.0,890000.0,4,10463.519654824848,True,False,False,1,1.0413885180240319
MLC-1996217247,2.0,1,2,7,True,3984.7,8154.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,60.0,0.0,80000.0,1.0,1.0,0.0,1.0,1.0,2.0,1859.0,2.0,27535.0,12357.0,68.1398650783455,520000.0,600000.0,0,10000.0,True,False,True,0,1.0333333333333334
MLC-1996220621,2.0,1,2,4,True,944.2,944.2,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,60000.0,0.0,0.0,0.0,1.0,0.0,13.0,4889.0,1.0,6948.0,3534.0,56.3609274194969,470000.0,530000.0,2,10833.333333333334,True,False,False,0,1.0
MLC-1996323253,2.0,0,2,0,True,482.1,482.1,5.0,2.0,3.0,1.0,1.0,3.0,5.0,2.0,0.0,2.0,0.0,57.0,54.0,0.0,110000.0,0.0,0.0,0.0,1.0,1.0,9.0,3511.0,1.0,1254.0,785.0,100.0,550000.0,660000.0,2,11750.0,True,False,False,0,1.0555555555555556
MLC-1996332881,1.0,1,1,5,True,1930.4,1930.4,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,1.0,55000.0,1.0,0.0,0.0,1.0,1.0,9.0,5924.0,2.0,3532.0,1915.0,100.0,450000.0,505000.0,4,11255.263157894737,True,False,False,0,1.0
MLC-1997603963,2.0,1,2,0,True,4064.4,4064.4,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,54.0,52.0,1.0,90000.0,1.0,1.0,0.0,1.0,1.0,1.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,530000.0,620000.0,4,12295.081967213115,True,False,False,0,1.0384615384615385
MLC-1997606321,1.0,1,1,0,True,2161.5,5420.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,1.0,75000.0,1.0,1.0,0.0,1.0,1.0,9.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,600000.0,675000.0,3,11911.764705882353,True,False,True,1,1.0
MLC-1997623699,1.0,0,3,10,True,1303.5,1303.5,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,63.2,61.3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5752.0,2.0,3137.0,1789.0,100.0,500000.0,500000.0,1,9909.09090909091,True,False,False,0,1.030995106035889
MLC-2037765491,1.0,0,2,0,True,610.9,610.9,5.0,5.0,2.0,5.0,3.0,2.0,5.0,2.0,0.0,5.0,0.0,58.0,58.0,0.0,70000.0,0.0,0.0,0.0,0.0,1.0,1.0,6768.0,4.0,1656.0,1111.0,100.0,500000.0,570000.0,2,11347.549909255898,True,False,False,0,1.0
MLC-1997629305,1.0,1,2,0,True,3749.8,7888.4,5.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,53.0,0.0,30000.0,0.0,1.0,0.0,1.0,0.0,1.0,1859.0,2.0,27535.0,12357.0,68.1398650783455,380000.0,410000.0,0,7307.857142857143,True,False,True,0,1.0
MLC-1997629953,1.0,1,1,5,True,4015.3,4015.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,37.0,0.0,70000.0,1.0,1.0,0.0,1.0,1.0,3.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,390000.0,460000.0,4,12805.647840531561,True,False,False,0,1.054054054054054
MLC-1997630127,2.0,1,2,15,True,5269.5,9423.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,50000.0,1.0,1.0,0.0,1.0,1.0,3.0,1859.0,2.0,27535.0,12357.0,68.1398650783455,460000.0,510000.0,0,10990.23199023199,True,False,True,1,1.0
MLC-1997631137,2.0,1,2,0,True,698.9,698.9,5.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,50.0,50.0,0.0,75000.0,0.0,0.0,0.0,1.0,1.0,17.0,4644.0,1.0,2739.0,1645.0,100.0,550000.0,625000.0,2,12234.04255319149,True,False,False,0,1.0
MLC-1997636541,1.0,0,1,0,False,1000.3,1000.3,5.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,48.0,46.0,0.0,70000.0,0.0,0.0,0.0,1.0,1.0,18.0,6279.0,3.0,2598.0,1648.0,100.0,570000.0,640000.0,2,11111.111111111111,True,False,False,1,1.0434782608695652
MLC-1997638383,2.0,1,3,13,True,5167.4,5167.4,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,77.7,78.0,1.0,120000.0,0.0,0.0,0.0,1.0,1.0,9.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,650000.0,770000.0,4,10142.857142857143,True,False,False,0,0.9961538461538462
MLC-1999201775,2.0,0,2,2,False,1358.0,1358.0,5.0,1.0,2.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,59.7,58.3,0.0,72000.0,1.0,0.0,0.0,1.0,1.0,19.0,6279.0,3.0,2598.0,1648.0,100.0,590000.0,662000.0,2,11620.538814053605,True,False,False,1,1.0240137221269299
MLC-4182539388,2.0,0,2,15,True,912.7,912.7,5.0,5.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,57.0,54.0,0.0,80000.0,0.0,1.0,0.0,1.0,1.0,2.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,550000.0,630000.0,2,12234.04255319149,True,False,False,0,1.0555555555555556
MLC-1999222725,2.0,1,2,6,True,4321.9,4321.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,70000.0,1.0,1.0,0.0,1.0,1.0,1.0,6282.0,3.0,12506.0,6078.0,99.9999999999999,550000.0,620000.0,4,11189.18918918919,True,False,False,0,1.0
MLC-1999226989,1.0,1,1,0,True,698.9,698.9,5.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,33.5,32.0,0.0,60000.0,0.0,0.0,0.0,1.0,1.0,15.0,4644.0,1.0,2739.0,1645.0,100.0,430000.0,490000.0,2,12234.04255319149,True,False,False,0,1.046875
MLC-1999737981,2.0,0,2,6,True,751.5,751.5,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,55.0,54.0,0.0,80000.0,0.0,0.0,0.0,1.0,1.0,8.0,6768.0,4.0,1656.0,1111.0,100.0,650000.0,730000.0,2,11777.777777777777,True,False,False,1,1.0185185185185186
MLC-1999194115,1.0,1,1,0,True,900.0,4527.0,5.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,60000.0,0.0,0.0,0.0,1.0,1.0,9.0,5879.0,4.0,12234.0,5977.0,80.4354882614475,500000.0,560000.0,0,13402.636916835701,True,False,True,0,1.0
MLC-2001121665,2.0,1,2,5,True,1797.5,1797.5,5.0,1.0,4.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,70000.0,1.0,0.0,0.0,1.0,1.0,1.0,6715.0,4.0,2440.0,1484.0,100.0,580000.0,650000.0,4,13397.435897435898,True,False,False,0,1.0
MLC-2001122473,1.0,0,1,0,False,1465.2,1465.2,5.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,55000.0,0.0,0.0,0.0,0.0,1.0,8.0,6691.0,4.0,2810.0,1764.0,100.0,410000.0,465000.0,4,12664.90765171504,True,False,False,0,1.0
MLC-2001176375,1.0,1,2,5,False,2514.8,2514.8,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50000.0,1.0,0.0,0.0,1.0,1.0,1.0,5666.0,2.0,2051.0,1108.0,100.0,520000.0,570000.0,4,11400.0,False,False,False,0,1.0
MLC-2001580259,2.0,1,2,10,True,6171.3,6627.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,60.0,0.0,95000.0,1.0,0.0,0.0,1.0,1.0,1.0,6682.0,4.0,4021.0,1996.0,65.5175717706704,600000.0,695000.0,1,12500.0,True,True,False,0,1.0333333333333334
MLC-2001651019,2.0,1,2,1,True,3132.4,3132.4,5.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,90000.0,1.0,1.0,0.0,1.0,1.0,9.0,5455.0,1.0,10400.0,5578.0,70.0075532601241,550000.0,640000.0,0,10930.232558139534,True,False,False,0,1.0
MLC-4170369466,2.0,0,2,17,True,497.5,497.5,5.0,5.0,3.0,4.0,1.0,2.0,5.0,1.0,0.0,5.0,0.0,55.0,55.0,0.0,80000.0,1.0,0.0,0.0,1.0,1.0,11.0,6318.0,3.0,1035.0,677.0,100.0,450000.0,530000.0,2,11692.307692307691,True,False,False,0,1.0
MLC-4255238380,1.0,0,1,4,False,856.6,856.6,5.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.0,42.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,1.0,5492.0,1.0,2073.0,1418.0,100.0,400000.0,460000.0,2,12500.0,True,False,False,0,1.0
MLC-2003009133,1.0,0,1,0,False,892.1,4524.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,30.0,0.0,60000.0,0.0,0.0,0.0,0.0,1.0,1.0,5879.0,4.0,12234.0,5977.0,80.4354882614475,390000.0,450000.0,0,13402.636916835701,True,False,True,0,1.1
MLC-2057125001,2.0,1,2,14,True,865.5,865.5,5.0,5.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,53.0,53.0,1.0,100000.0,1.0,1.0,0.0,1.0,1.0,1.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,650000.0,750000.0,2,12826.08695652174,True,False,False,0,1.0
MLC-2003319517,1.0,0,2,7,True,926.7,926.7,5.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,75000.0,0.0,0.0,0.0,1.0,1.0,1.0,6178.0,3.0,2620.0,1658.0,100.0,500000.0,575000.0,2,12283.687943262412,True,False,False,0,1.0
MLC-2003313423,1.0,0,1,7,True,1210.6,1210.6,5.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,70000.0,1.0,0.0,0.0,1.0,1.0,1.0,6279.0,3.0,2598.0,1648.0,100.0,490000.0,560000.0,2,11287.286114713635,True,False,False,1,1.0
MLC-4108983258,2.0,1,2,14,True,890.7,5034.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,60.0,0.0,70000.0,0.0,0.0,0.0,1.0,1.0,1.0,5879.0,4.0,12234.0,5977.0,80.4354882614475,520000.0,590000.0,0,10505.050505050505,True,False,True,0,1.0833333333333333
MLC-2059405555,3.0,1,4,30,True,8584.9,3019.8,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,129.0,129.0,1.0,185000.0,0.0,1.0,0.0,1.0,1.0,1.0,6741.0,4.0,1295.0,716.0,36.9900234018146,1200000.0,1385000.0,1,11315.78947368421,True,True,False,0,1.0
MLC-2004373907,1.0,0,0,5,True,1044.8,1044.8,5.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,0.0,40000.0,0.0,0.0,0.0,1.0,1.0,10.0,6279.0,3.0,2598.0,1648.0,100.0,390000.0,430000.0,2,11041.666666666666,True,False,False,0,1.0333333333333334
MLC-2004387507,1.0,0,1,0,True,556.7,556.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,37.9,0.0,48000.0,0.0,0.0,0.0,1.0,1.0,1.0,6768.0,4.0,1656.0,1111.0,100.0,380000.0,428000.0,2,11797.979797979799,True,False,False,0,0.8733509234828497
MLC-2004366301,2.0,1,2,9,True,4026.9,4026.9,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.4,65.0,0.0,120000.0,1.0,1.0,0.0,0.0,1.0,1.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,559997.0,679997.0,4,12363.757199822772,True,False,False,0,1.0215384615384617
MLC-2061553045,2.0,1,3,16,True,5603.0,5603.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,68.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,660000.0,660000.0,4,9090.92533909559,True,False,False,0,1.0735294117647058
MLC-2004375391,1.0,1,2,8,False,1005.9,11602.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,48.4,0.0,50000.0,1.0,0.0,0.0,1.0,0.0,5.0,5443.0,2.0,1903.0,1062.0,100.0,420000.0,470000.0,4,11400.0,False,True,False,0,1.0330578512396695
MLC-2004379665,2.0,1,2,2,True,4584.9,4584.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,1.0,95000.0,0.0,0.0,0.0,1.0,0.0,6.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,520000.0,615000.0,4,11189.18918918919,True,False,False,0,1.0
MLC-4109455166,1.0,0,1,2,True,1807.5,1807.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33.1,37.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,5924.0,2.0,3532.0,1915.0,100.0,500000.0,500000.0,4,10837.5,True,False,False,1,0.8733509234828497
MLC-2061519983,1.0,1,1,25,True,1475.8,1475.8,5.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,1.0,60000.0,0.0,0.0,0.0,1.0,1.0,9.0,6691.0,4.0,2810.0,1764.0,100.0,400000.0,460000.0,4,12631.578947368422,True,False,False,0,1.0
MLC-2004394191,2.0,1,2,5,True,2744.4,2744.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,1.0,5901.0,2.0,3835.0,2050.0,58.6173339550477,410000.0,460000.0,4,9911.111111111111,True,False,False,0,1.0
MLC-2061516949,2.0,1,2,0,True,758.0,758.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,4644.0,1.0,2739.0,1645.0,100.0,595000.0,595000.0,2,10950.859950859951,True,False,False,0,1.0980392156862746
MLC-2061587801,1.0,1,2,0,True,2177.3,2177.3,5.0,2.0,4.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,55.0,55.0,0.0,65000.0,1.0,0.0,0.0,1.0,1.0,6.0,6715.0,4.0,2440.0,1484.0,100.0,480000.0,545000.0,4,8866.320264525271,True,False,False,0,1.0
MLC-2042181101,1.0,0,1,3,True,1535.1,1535.1,5.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,30.0,37.9,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,520000.0,520000.0,4,12714.285714285714,True,False,False,1,0.79155672823219
MLC-2004400031,1.0,1,1,0,True,1808.8,1808.8,5.0,1.0,5.0,2.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,37.5,36.0,1.0,60000.0,1.0,0.0,0.0,1.0,1.0,15.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,550000.0,610000.0,4,13333.333333333334,True,False,False,1,1.0416666666666667
MLC-2004399367,1.0,0,2,12,True,645.2,645.2,5.0,5.0,2.0,4.0,3.0,1.0,5.0,2.0,0.0,5.0,0.0,67.0,65.0,1.0,90000.0,1.0,0.0,0.0,1.0,1.0,13.0,6768.0,4.0,1656.0,1111.0,100.0,560000.0,650000.0,2,11304.33273156506,True,False,False,0,1.0307692307692307
MLC-2005730257,2.0,1,2,12,True,1877.4,5414.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,68.0,0.0,170000.0,0.0,1.0,0.0,1.0,1.0,6.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,650000.0,820000.0,3,12238.805970149253,True,False,True,0,1.0735294117647058
MLC-4187131132,2.0,1,2,15,True,5286.0,5286.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,78.0,0.0,120000.0,1.0,0.0,0.0,1.0,1.0,3.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,650000.0,770000.0,4,10571.42857142857,True,False,False,0,1.0512820512820513
MLC-2005992777,1.0,0,1,4,True,783.9,783.9,5.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,5.0,0.0,40.0,36.0,0.0,60000.0,0.0,0.0,0.0,1.0,1.0,11.0,6768.0,4.0,1656.0,1111.0,100.0,450000.0,510000.0,2,11777.777777777777,True,False,False,0,1.1111111111111112
MLC-2005996011,1.0,1,2,5,True,3464.1,6135.4,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4924.0,2.0,16315.0,7728.0,96.1398621005236,500000.0,500000.0,4,9814.814814814816,True,True,False,0,1.0
MLC-2044120695,1.0,1,1,8,False,4878.5,4878.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,1.0,6282.0,3.0,12506.0,6078.0,99.9999999999999,450000.0,500000.0,4,10571.42857142857,True,False,False,1,1.0
MLC-2005990653,2.0,1,2,6,True,1092.4,1092.4,5.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7,58.3,0.0,72000.0,1.0,0.0,0.0,1.0,1.0,17.0,5941.0,2.0,3137.0,1891.0,100.0,530000.0,602000.0,2,11576.923076923076,True,False,False,0,1.0240137221269299
MLC-2005991549,2.0,1,3,2,True,5141.9,5141.9,5.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,81.8,80.0,0.0,125000.0,1.0,1.0,0.0,1.0,1.0,1.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,650000.0,775000.0,4,10445.96912521441,True,False,False,0,1.0225
MLC-2006031251,1.0,0,1,15,True,793.4,793.4,5.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,39.0,39.0,0.0,55000.0,0.0,0.0,0.0,1.0,0.0,5.0,6768.0,4.0,1656.0,1111.0,100.0,400000.0,455000.0,2,11875.0,True,False,False,0,1.0
MLC-2006056517,2.0,0,2,1,True,1558.4,1558.4,5.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,50.0,47.0,0.0,90000.0,0.0,0.0,0.0,1.0,1.0,8.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,590000.0,680000.0,4,12911.739130434784,True,False,False,0,1.0638297872340425
MLC-2079764993,2.0,2,2,3,True,2327.5,5062.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,70.0,1.0,100000.0,1.0,1.0,0.0,1.0,1.0,1.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,750000.0,850000.0,3,12285.714285714286,True,False,True,0,1.1714285714285715
MLC-2007590221,1.0,0,1,0,True,2027.4,2027.4,5.0,2.0,4.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,31.0,31.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,9.0,6715.0,4.0,2440.0,1484.0,100.0,400000.0,450000.0,4,13000.0,True,False,False,0,1.0
MLC-2007590569,2.0,1,2,5,True,6263.3,6646.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,40000.0,0.0,0.0,0.0,1.0,0.0,1.0,6682.0,4.0,4021.0,1996.0,65.5175717706704,530000.0,570000.0,1,12338.697984630999,True,True,False,0,1.0
MLC-2007590571,2.0,1,2,3,True,685.0,4792.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4433.0,3.0,20174.0,9883.0,82.4572189855629,580000.0,580000.0,4,10044.642857142857,True,False,True,0,1.0
MLC-2051233411,2.0,1,2,0,True,6171.3,6627.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6682.0,4.0,4021.0,1996.0,65.5175717706704,850000.0,850000.0,1,12500.0,True,True,False,0,1.0
MLC-3940090814,3.0,1,4,15,True,906.5,906.5,5.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,136.0,1.0,250000.0,1.0,0.0,0.0,1.0,0.0,1.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,1484447.4,1734447.4,2,12758.620689655172,True,False,False,0,1.0294117647058822
MLC-2007591987,1.0,0,1,2,True,1412.1,1412.1,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,37.6,0.0,30000.0,0.0,0.0,0.0,1.0,1.0,5.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,360000.0,390000.0,4,12632.278835386338,True,False,False,0,0.8776595744680851
MLC-2007745851,1.0,1,2,0,True,7663.8,11159.6,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,47.0,0.0,40000.0,0.0,1.0,0.0,0.0,1.0,1.0,4426.0,2.0,23629.0,10635.0,64.8623594811321,400000.0,440000.0,0,10869.565217391304,True,False,True,0,1.0638297872340425
MLC-2007797195,1.0,1,2,1,False,4114.3,4114.3,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6409.0,4.0,6576.0,3080.0,94.3101149608368,450000.0,450000.0,0,11400.0,False,False,False,0,1.012
MLC-2091984603,1.0,0,1,0,True,1294.9,1294.9,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,33.1,37.9,0.0,39000.0,0.0,0.0,0.0,1.0,1.0,1.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,420000.0,459000.0,4,12361.111111111111,True,False,False,1,0.8733509234828497
MLC-2007592385,2.0,1,2,15,True,1591.2,1591.2,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5924.0,2.0,3532.0,1915.0,100.0,850000.0,850000.0,4,11609.498680738787,True,False,False,1,1.037037037037037
MLC-2007800835,1.0,1,1,0,True,758.0,758.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,37.9,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,14.0,4644.0,1.0,2739.0,1645.0,100.0,450000.0,495000.0,2,10950.859950859951,True,False,False,0,1.0026385224274408
MLC-2009675179,2.0,1,2,16,True,1461.6,4986.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,62.0,0.0,95000.0,0.0,1.0,0.0,1.0,1.0,9.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,690000.0,785000.0,3,11353.03265940902,True,False,True,0,1.064516129032258
MLC-2007801319,1.0,0,1,0,True,733.8,733.8,5.0,5.0,5.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,50.0,44.0,1.0,45000.0,0.0,0.0,0.0,0.0,0.0,2.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,460000.0,505000.0,2,12735.849056603774,True,False,False,0,1.1363636363636365
